city,tier,hotel_name,hotel_listing_slug,offer_label,room_type,rate_label,period_start,period_end,period_label,room_basis,currency,price_amount,max_adults,max_guests,min_nights,inclusions,cancellation_policy,sort_order,verified_at,status,notes,terms
MADINAH,STANDARD,Hotel Hilton Madinah,,Alharmain PDF 16 Jun - 31 Aug 2026,Single Room,FB meal plan,2026-06-16,2026-08-31,16 Jun - 31 Aug 2026,per kamar per malam,SAR,1485,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,0,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-02.png | Meal: FB | Source period text: 16 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Burj Al Madinah,,Alharmain PDF 6 Jan - 7 Feb 2027,Quad Room,FB meal plan,2027-01-06,2027-02-07,6 Jan - 7 Feb 2027,per kamar per malam,SAR,2180,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,44,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-02.png | Meal: FB | Source period text: 6 JAN 2027 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 16 Jun - 14 Aug 2026,Double Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,865,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,45,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 16 Jun - 14 Aug 2026,Triple Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,985,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,46,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 16 Jun - 14 Aug 2026,Quad Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,47,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 14 Aug - 15 Sep 2026,Double Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,985,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,48,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 14 Aug - 15 Sep 2026,Triple Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,49,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 14 Aug - 15 Sep 2026,Quad Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,1230,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,50,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Sep - 1 Nov 2026,Double Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,51,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Sep - 1 Nov 2026,Triple Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1230,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,52,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Sep - 1 Nov 2026,Quad Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1355,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,53,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 1 Nov - 15 Dec 2026,Double Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1140,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,54,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 1 Nov - 15 Dec 2026,Triple Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1260,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,55,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 1 Nov - 15 Dec 2026,Quad Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1383,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,56,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Double Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1570,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,57,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Triple Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1695,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,58,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Le Bosphorus,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Quad Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1815,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,59,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 16 Jun - 14 Aug 2026,Double Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,865,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,60,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 16 Jun - 14 Aug 2026,Triple Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,985,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,61,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 16 Jun - 14 Aug 2026,Quad Room,HB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,62,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 14 Aug - 15 Sep 2026,Double Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,985,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,63,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 14 Aug - 15 Sep 2026,Triple Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,64,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 14 Aug - 15 Sep 2026,Quad Room,HB meal plan,2026-08-14,2026-09-15,14 Aug - 15 Sep 2026,per kamar per malam,SAR,1230,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,65,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 14 AUGUST 2026 TO 15 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Sep - 1 Nov 2026,Double Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1110,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,66,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Sep - 1 Nov 2026,Triple Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1230,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,67,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Sep - 1 Nov 2026,Quad Room,HB meal plan,2026-09-15,2026-11-01,15 Sep - 1 Nov 2026,per kamar per malam,SAR,1355,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,68,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 SEP 2026 TO 1 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 1 Nov - 15 Dec 2026,Double Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1140,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,69,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 1 Nov - 15 Dec 2026,Triple Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1260,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,70,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 1 Nov - 15 Dec 2026,Quad Room,HB meal plan,2026-11-01,2026-12-15,1 Nov - 15 Dec 2026,per kamar per malam,SAR,1383,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,71,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 1 NOV 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Double Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1570,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,72,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Triple Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1695,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,73,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Hotel Waqf Al Safi,,Alharmain PDF 15 Dec 2026 - 8 Feb 2027,Quad Room,HB meal plan,2026-12-15,2027-02-08,15 Dec 2026 - 8 Feb 2027,per kamar per malam,SAR,1815,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,74,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: HB | Source period text: 15 DEC 2026 TO 8 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Makarem Haram View Suites,,Alharmain PDF 30 Jun - 30 Sep 2026,Double Room,RO meal plan,2026-06-30,2026-09-30,30 Jun - 30 Sep 2026,per kamar per malam,SAR,1065,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,75,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: RO | Source period text: 30 JUNE 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Makarem Haram View Suites,,Alharmain PDF 30 Jun - 30 Sep 2026,Triple Room,RO meal plan,2026-06-30,2026-09-30,30 Jun - 30 Sep 2026,per kamar per malam,SAR,1550,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,76,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: RO | Source period text: 30 JUNE 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Makarem Haram View Suites,,Alharmain PDF 30 Jun - 30 Sep 2026,Quad Room,RO meal plan,2026-06-30,2026-09-30,30 Jun - 30 Sep 2026,per kamar per malam,SAR,1885,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,77,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-03.png | Meal: RO | Source period text: 30 JUNE 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Maden Hotel,,Alharmain PDF 25 Jun - 14 Aug 2026,Double Room,FB meal plan,2026-06-25,2026-08-14,25 Jun - 14 Aug 2026,per kamar per malam,SAR,1030,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,78,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-04.png | Meal: FB | Source period text: 25 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Maden Hotel,,Alharmain PDF 25 Jun - 14 Aug 2026,Triple Room,FB meal plan,2026-06-25,2026-08-14,25 Jun - 14 Aug 2026,per kamar per malam,SAR,1180,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,79,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-04.png | Meal: FB | Source period text: 25 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Maden Hotel,,Alharmain PDF 25 Jun - 14 Aug 2026,Quad Room,FB meal plan,2026-06-25,2026-08-14,25 Jun - 14 Aug 2026,per kamar per malam,SAR,1330,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,80,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-04.png | Meal: FB | Source period text: 25 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MADINAH,STANDARD,Maden Hotel,,Alharmain PDF 14 Aug - 1 Oct 2026,Double Room,FB meal plan,2026-08-14,2026-10-01,14 Aug - 1 Oct 2026,per kamar per malam,SAR,1130,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,81,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-04.png | Meal: FB | Source period text: 14 AUGUST 2026 TO 1 OCT 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
